k,alpha,species,applied-region,Successes,Failures,NonDecisions,Total,DecisionAccuracy,OverallAccuracy
10 , 0.980 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
10 , 0.980 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
10 , 0.980 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
10 , 0.980 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
10 , 0.980 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
10 , 0.980 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
10 , 0.980 , OVERALL , 16-23 , 65 , 5388 , 0 , 5453 , 0.012 , 0.012
10 , 0.980 , OVERALL , 23-5 , 52 , 6120 , 0 , 6172 , 0.008 , 0.008
10 , 0.990 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
10 , 0.990 , Cw and Dg , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
10 , 0.990 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
10 , 0.990 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
10 , 0.990 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
10 , 0.990 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
10 , 0.990 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
10 , 0.990 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
10 , 0.990 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
10 , 0.990 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
10 , 0.990 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
10 , 0.990 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
10 , 0.990 , Cw , 16-23 , 11 , 19 , 0 , 30 , 0.367 , 0.367
10 , 0.990 , Cw , 23-5 , 13 , 18 , 0 , 31 , 0.419 , 0.419
10 , 0.990 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
10 , 0.990 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
10 , 0.990 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
10 , 0.990 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
10 , 0.990 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
10 , 0.990 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
10 , 0.990 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
10 , 0.990 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
10 , 0.990 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
10 , 0.990 , Hu and Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
10 , 0.990 , Hu and Cw , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
10 , 0.990 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
10 , 0.990 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
10 , 0.990 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
10 , 0.990 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
10 , 0.990 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
10 , 0.990 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
10 , 0.990 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
10 , 0.990 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
10 , 0.990 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
10 , 0.990 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
10 , 0.990 , Cow , 16-23 , 4 , 1863 , 0 , 1867 , 0.002 , 0.002
10 , 0.990 , Cow , 23-5 , 9 , 1905 , 0 , 1914 , 0.005 , 0.005
10 , 0.990 , Hu , 16-23 , 9 , 21 , 0 , 30 , 0.300 , 0.300
10 , 0.990 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
10 , 0.990 , Hu Cw and Dg , 16-23 , 8 , 22 , 0 , 30 , 0.267 , 0.267
10 , 0.990 , Hu Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
10 , 0.990 , Hu and Dg , 16-23 , 12 , 21 , 0 , 33 , 0.364 , 0.364
10 , 0.990 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
10 , 0.990 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
10 , 0.990 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
10 , 0.990 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
10 , 0.990 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
10 , 0.990 , Pig , 16-23 , 3 , 34 , 0 , 37 , 0.081 , 0.081
10 , 0.990 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
10 , 0.990 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
10 , 0.990 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
10 , 0.990 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
10 , 0.990 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
10 , 0.990 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
10 , 0.990 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
10 , 0.990 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
10 , 0.990 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
10 , 0.990 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
10 , 0.990 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
10 , 0.990 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
10 , 0.990 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
10 , 0.990 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
10 , 0.990 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
10 , 0.990 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
10 , 0.990 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
10 , 0.990 , OVERALL , 16-23 , 63 , 5390 , 0 , 5453 , 0.012 , 0.012
10 , 0.990 , OVERALL , 23-5 , 50 , 6122 , 0 , 6172 , 0.008 , 0.008
11 , 0.000 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.000 , Cw and Dg , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
11 , 0.000 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.000 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
11 , 0.000 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
11 , 0.000 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.000 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
11 , 0.000 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.000 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.000 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.000 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.000 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.000 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
11 , 0.000 , Cw , 23-5 , 18 , 13 , 0 , 31 , 0.581 , 0.581
11 , 0.000 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.000 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.000 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
11 , 0.000 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
11 , 0.000 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
11 , 0.000 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
11 , 0.000 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
11 , 0.000 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
11 , 0.000 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
11 , 0.000 , Hu and Cw , 16-23 , 17 , 13 , 0 , 30 , 0.567 , 0.567
11 , 0.000 , Hu and Cw , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
11 , 0.000 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.000 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.000 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
11 , 0.000 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
11 , 0.000 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
11 , 0.000 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
11 , 0.000 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.000 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.000 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
11 , 0.000 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
11 , 0.000 , Cow , 16-23 , 4 , 1863 , 0 , 1867 , 0.002 , 0.002
11 , 0.000 , Cow , 23-5 , 5 , 1909 , 0 , 1914 , 0.003 , 0.003
11 , 0.000 , Hu , 16-23 , 9 , 21 , 0 , 30 , 0.300 , 0.300
11 , 0.000 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
11 , 0.000 , Hu Cw and Dg , 16-23 , 13 , 17 , 0 , 30 , 0.433 , 0.433
11 , 0.000 , Hu Cw and Dg , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
11 , 0.000 , Hu and Dg , 16-23 , 12 , 21 , 0 , 33 , 0.364 , 0.364
11 , 0.000 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
11 , 0.000 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
11 , 0.000 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
11 , 0.000 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.000 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.000 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
11 , 0.000 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
11 , 0.000 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
11 , 0.000 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
11 , 0.000 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
11 , 0.000 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
11 , 0.000 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.000 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
11 , 0.000 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.000 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.000 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
11 , 0.000 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
11 , 0.000 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
11 , 0.000 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
11 , 0.000 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
11 , 0.000 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
11 , 0.000 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
11 , 0.000 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
11 , 0.000 , OVERALL , 16-23 , 73 , 5380 , 0 , 5453 , 0.013 , 0.013
11 , 0.000 , OVERALL , 23-5 , 54 , 6118 , 0 , 6172 , 0.009 , 0.009
11 , 0.500 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.500 , Cw and Dg , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
11 , 0.500 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.500 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
11 , 0.500 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
11 , 0.500 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.500 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
11 , 0.500 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.500 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.500 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.500 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.500 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.500 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
11 , 0.500 , Cw , 23-5 , 18 , 13 , 0 , 31 , 0.581 , 0.581
11 , 0.500 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.500 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.500 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
11 , 0.500 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
11 , 0.500 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
11 , 0.500 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
11 , 0.500 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
11 , 0.500 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
11 , 0.500 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
11 , 0.500 , Hu and Cw , 16-23 , 17 , 13 , 0 , 30 , 0.567 , 0.567
11 , 0.500 , Hu and Cw , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
11 , 0.500 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.500 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.500 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
11 , 0.500 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
11 , 0.500 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
11 , 0.500 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
11 , 0.500 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.500 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.500 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
11 , 0.500 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
11 , 0.500 , Cow , 16-23 , 4 , 1863 , 0 , 1867 , 0.002 , 0.002
11 , 0.500 , Cow , 23-5 , 5 , 1909 , 0 , 1914 , 0.003 , 0.003
11 , 0.500 , Hu , 16-23 , 9 , 21 , 0 , 30 , 0.300 , 0.300
11 , 0.500 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
11 , 0.500 , Hu Cw and Dg , 16-23 , 13 , 17 , 0 , 30 , 0.433 , 0.433
11 , 0.500 , Hu Cw and Dg , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
11 , 0.500 , Hu and Dg , 16-23 , 12 , 21 , 0 , 33 , 0.364 , 0.364
11 , 0.500 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
11 , 0.500 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
11 , 0.500 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
11 , 0.500 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.500 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.500 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
11 , 0.500 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
11 , 0.500 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
11 , 0.500 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
11 , 0.500 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
11 , 0.500 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
11 , 0.500 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.500 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
11 , 0.500 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.500 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.500 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
11 , 0.500 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
11 , 0.500 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
11 , 0.500 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
11 , 0.500 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
11 , 0.500 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
11 , 0.500 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
11 , 0.500 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
11 , 0.500 , OVERALL , 16-23 , 73 , 5380 , 0 , 5453 , 0.013 , 0.013
11 , 0.500 , OVERALL , 23-5 , 54 , 6118 , 0 , 6172 , 0.009 , 0.009
11 , 0.900 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.900 , Cw and Dg , 23-5 , 5 , 25 , 0 , 30 , 0.167 , 0.167
11 , 0.900 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.900 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
11 , 0.900 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
11 , 0.900 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.900 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
11 , 0.900 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.900 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
11 , 0.900 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.900 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
11 , 0.900 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.900 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
11 , 0.900 , Cw , 23-5 , 18 , 13 , 0 , 31 , 0.581 , 0.581
11 , 0.900 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.900 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.900 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
11 , 0.900 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
11 , 0.900 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
11 , 0.900 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
11 , 0.900 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
11 , 0.900 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
11 , 0.900 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
11 , 0.900 , Hu and Cw , 16-23 , 17 , 13 , 0 , 30 , 0.567 , 0.567
11 , 0.900 , Hu and Cw , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
11 , 0.900 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.900 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
11 , 0.900 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
11 , 0.900 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
11 , 0.900 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
11 , 0.900 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
11 , 0.900 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
11 , 0.900 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.900 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
11 , 0.900 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
11 , 0.900 , Cow , 16-23 , 4 , 1863 , 0 , 1867 , 0.002 , 0.002
11 , 0.900 , Cow , 23-5 , 5 , 1909 , 0 , 1914 , 0.003 , 0.003
11 , 0.900 , Hu , 16-23 , 8 , 22 , 0 , 30 , 0.267 , 0.267
11 , 0.900 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
11 , 0.900 , Hu Cw and Dg , 16-23 , 13 , 17 , 0 , 30 , 0.433 , 0.433
11 , 0.900 , Hu Cw and Dg , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
11 , 0.900 , Hu and Dg , 16-23 , 12 , 21 , 0 , 33 , 0.364 , 0.364
11 , 0.900 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
11 , 0.900 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
11 , 0.900 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
11 , 0.900 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.900 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
11 , 0.900 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
11 , 0.900 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
11 , 0.900 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
11 , 0.900 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
11 , 0.900 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
11 , 0.900 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
11 , 0.900 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
11 , 0.900 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
11 , 0.900 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
11 , 0.900 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
11 , 0.900 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
